date,region,zone,division_code,division,ponderation,indice,var_mensuelle_pct,var_annuelle_pct,indice_ma3
2021-12-01,Kolda,Sud,D03,Habillement et chaussures,62,88.77,-0.24721878862793423,2.363929889298899,89.10333333333331
2022-01-01,Kolda,Sud,D03,Habillement et chaussures,62,90.18,1.5883744508280007,3.3344792024750936,89.31333333333333
2022-02-01,Kolda,Sud,D03,Habillement et chaussures,62,91.24,1.175426923929912,4.298125285779597,90.06333333333333
2022-03-01,Kolda,Sud,D03,Habillement et chaussures,62,92.75,1.6549758877685283,5.230315407306563,91.39
2022-04-01,Kolda,Sud,D03,Habillement et chaussures,62,94.34,1.7142857142857126,5.821648906337629,92.77666666666666
2022-05-01,Kolda,Sud,D03,Habillement et chaussures,62,95.8,1.5475938096247477,6.562847608453826,94.29666666666667
2022-06-01,Kolda,Sud,D03,Habillement et chaussures,62,97.25,1.51356993736953,7.720425343376158,95.79666666666667
2022-07-01,Kolda,Sud,D03,Habillement et chaussures,62,98.1,0.8740359897172256,8.51769911504423,97.05
2022-08-01,Kolda,Sud,D03,Habillement et chaussures,62,98.54,0.4485219164118259,8.811837455830386,97.96333333333332
2022-09-01,Kolda,Sud,D03,Habillement et chaussures,62,98.56,0.020296326364932504,9.37742758850295,98.39999999999999
2022-10-01,Kolda,Sud,D03,Habillement et chaussures,62,98.75,0.19277597402598268,10.273590173087666,98.61666666666667
2022-11-01,Kolda,Sud,D03,Habillement et chaussures,62,98.62,-0.13164556962025342,10.821440611304656,98.64333333333333
2022-12-01,Kolda,Sud,D03,Habillement et chaussures,62,96.82,-1.8251875887244084,9.068378956854794,98.06333333333333
2023-01-01,Kolda,Sud,D03,Habillement et chaussures,62,96.92,0.10328444536253922,7.473941006875129,97.45333333333333
2023-02-01,Kolda,Sud,D03,Habillement et chaussures,62,97.47,0.5674783326454769,6.828145550197284,97.07
2023-03-01,Kolda,Sud,D03,Habillement et chaussures,62,98.74,1.3029650148763672,6.458221024258748,97.71
2023-04-01,Kolda,Sud,D03,Habillement et chaussures,62,99.66,0.9317399230301726,5.639177443290211,98.62333333333333
2023-05-01,Kolda,Sud,D03,Habillement et chaussures,62,100.58,0.923138671483037,4.989561586638835,99.66000000000001
2023-06-01,Kolda,Sud,D03,Habillement et chaussures,62,101.34,0.7556174189699894,4.205655526992302,100.52666666666666
2023-07-01,Kolda,Sud,D03,Habillement et chaussures,62,101.65,0.305900927570546,3.618756371049958,101.19000000000001
2023-08-01,Kolda,Sud,D03,Habillement et chaussures,62,101.47,-0.17707820954255826,2.9734118124619346,101.48666666666668
2023-09-01,Kolda,Sud,D03,Habillement et chaussures,62,101.29,-0.17739233270916976,2.7698863636363757,101.47000000000001
2023-10-01,Kolda,Sud,D03,Habillement et chaussures,62,101.23,-0.059235857439043915,2.511392405063284,101.33
2023-11-01,Kolda,Sud,D03,Habillement et chaussures,62,101.1,-0.12842042872667214,2.5147029000202714,101.20666666666666
2023-12-01,Kolda,Sud,D03,Habillement et chaussures,62,98.91,-2.1661721068249262,2.1586449080768455,100.41333333333334
2024-01-01,Kolda,Sud,D03,Habillement et chaussures,62,98.43,-0.4852896572641652,1.5579859678085173,99.48
2024-02-01,Kolda,Sud,D03,Habillement et chaussures,62,98.84,0.4165396728639692,1.40556068533908,98.72666666666667
2024-03-01,Kolda,Sud,D03,Habillement et chaussures,62,99.48,0.6475111290975333,0.7494429815677606,98.91666666666667
2024-04-01,Kolda,Sud,D03,Habillement et chaussures,62,100.19,0.7137112987535055,0.5318081477021952,99.50333333333333
2024-05-01,Kolda,Sud,D03,Habillement et chaussures,62,101.03,0.8384070266493682,0.44740505070590686,100.23333333333333
2024-06-01,Kolda,Sud,D03,Habillement et chaussures,62,101.94,0.9007225576561417,0.5920663114268754,101.05333333333333
2024-07-01,Kolda,Sud,D03,Habillement et chaussures,62,102.06,0.11771630370807085,0.40334481062469507,101.67666666666666
2024-08-01,Kolda,Sud,D03,Habillement et chaussures,62,101.83,-0.22535763276504417,0.35478466541833953,101.94333333333334
2024-09-01,Kolda,Sud,D03,Habillement et chaussures,62,101.79,-0.03928115486594441,0.49363214532529565,101.89333333333333
2024-10-01,Kolda,Sud,D03,Habillement et chaussures,62,101.63,-0.15718636408292852,0.39513978069740663,101.75
2024-11-01,Kolda,Sud,D03,Habillement et chaussures,62,101.34,-0.2853488143264693,0.2373887240356254,101.58666666666666
2024-12-01,Kolda,Sud,D03,Habillement et chaussures,62,100.375,-0.952239984211567,1.4811444747750535,101.115
2025-01-01,Kolda,Sud,D03,Habillement et chaussures,62,99.41,-0.9613947696139546,0.995631413187037,100.375
2025-02-01,Kolda,Sud,D03,Habillement et chaussures,62,99.72,0.31183985514535717,0.8903278025091055,99.835
2025-03-01,Kolda,Sud,D03,Habillement et chaussures,62,100.41,0.6919374247894128,0.9348612786489685,99.84666666666668
2025-04-01,Kolda,Sud,D03,Habillement et chaussures,62,101.455,1.0407329947216493,1.2626010579898095,100.52833333333332
2025-05-01,Kolda,Sud,D03,Habillement et chaussures,62,102.5,1.030013306392008,1.4550133623676187,101.455
2025-06-01,Kolda,Sud,D03,Habillement et chaussures,62,102.93,0.4195121951219516,0.9711595055915234,102.295
2025-07-01,Kolda,Sud,D03,Habillement et chaussures,62,103.64,0.6897891771106446,1.5481089555163585,103.02333333333333
2025-08-01,Kolda,Sud,D03,Habillement et chaussures,62,103.87,0.22192203782323006,2.00333889816362,103.48
2025-09-01,Kolda,Sud,D03,Habillement et chaussures,62,103.82,-0.048137094444988815,1.9943019943019724,103.77666666666666
2025-10-01,Kolda,Sud,D03,Habillement et chaussures,62,104.01,0.18300905413215496,2.3418282003345503,103.90000000000002
2025-11-01,Kolda,Sud,D03,Habillement et chaussures,62,103.73,-0.2692048841457573,2.3583974738504043,103.85333333333334
2025-12-01,Kolda,Sud,D03,Habillement et chaussures,62,101.96,-1.7063530319097797,1.5790784557907722,103.23333333333335
2026-01-01,Kolda,Sud,D03,Habillement et chaussures,62,99.98,-1.9419380149077958,0.5733829594608331,101.89
2026-02-01,Kolda,Sud,D03,Habillement et chaussures,62,100.52,0.540108021604313,0.8022462896108973,100.82
2026-03-01,Kolda,Sud,D03,Habillement et chaussures,62,101.66,1.1341026661360942,1.2448959267005177,100.71999999999998
2026-04-01,Kolda,Sud,D03,Habillement et chaussures,62,102.58,0.9049773755656076,1.1088659997043004,101.58666666666666
2026-05-01,Kolda,Sud,D03,Habillement et chaussures,62,103.17,0.5751608500682348,0.6536585365853664,102.46999999999998
2018-01-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,85.61,,,85.61
2018-02-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,85.7,0.10512790561849616,,85.655
2018-03-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,85.96,0.30338389731621174,,85.75666666666666
2018-04-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,86.46,0.5816658911121486,,86.04
2018-05-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,86.9,0.5089058524173184,,86.44
2018-06-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,87.62,0.8285385500575337,,86.99333333333334
2018-07-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,87.43,-0.2168454690709809,,87.31666666666668
2018-08-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,87.16,-0.3088184833581309,,87.40333333333335
2018-09-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,86.92,-0.2753556677374869,,87.17
2018-10-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,86.24,-0.7823285780027667,,86.77333333333333
2018-11-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,86.1,-0.16233766233766378,,86.42
2018-12-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,85.5,-0.6968641114982521,,85.94666666666666
2019-01-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,86.03,0.6198830409356759,0.49059689288635244,85.87666666666667
2019-02-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,86.28,0.29059630361500943,0.6767794632438706,85.93666666666667
2019-03-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,86.59,0.359295317570707,0.7328990228013144,86.3
2019-04-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,87.07,0.5543365284674806,0.7055285681239809,86.64666666666666
2019-05-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,87.56,0.5627655909038909,0.75949367088608,87.07333333333334
2019-06-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,87.91,0.39972590223846804,0.3309746633188615,87.51333333333332
2019-07-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,87.96,0.056876350813328536,0.6061992451103615,87.81
2019-08-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,87.82,-0.159163256025463,0.7572280862780945,87.89666666666666
2019-09-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,87.69,-0.14803006148940145,0.8858720662678232,87.82333333333332
2019-10-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,86.99,-0.7982666210514355,0.869666048237483,87.5
2019-11-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,86.42,-0.6552477296240866,0.3716608594657389,87.03333333333335
2019-12-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,86.12,-0.3471418653089531,0.7251461988304175,86.51
2020-01-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,87.07,1.103111936832324,1.2088806230384552,86.53666666666668
2020-02-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,87.36,0.3330653497186198,1.2517385257301727,86.84999999999998
2020-03-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,87.92,0.6410256410256387,1.5359741309620034,87.44999999999999
2020-04-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,88.51,0.6710646041856227,1.6538417365338454,87.92999999999999
2020-05-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,89.3,0.8925545136142743,1.9872087711283681,88.57666666666667
2020-06-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,89.67,0.4143337066069508,2.0020475486292932,89.16000000000001
2020-07-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,89.87,0.22304003568640596,2.171441564347454,89.61333333333334
2020-08-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,89.83,-0.044508734839221464,2.2887724891824224,89.79
2020-09-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,89.38,-0.5009462317711266,1.9272436993955866,89.69333333333333
2020-10-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,88.57,-0.9062430073841998,1.8163007242211648,89.25999999999999
2020-11-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,88.05,-0.5871062436490826,1.8861374681786502,88.66666666666667
2020-12-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,87.79,-0.2952867688813088,1.9391546679052407,88.13666666666667
2021-01-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,88.37,0.6606675019933839,1.4930515677041623,88.07000000000001
2021-02-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,88.25,-0.13579268982687465,1.0187728937729013,88.13666666666667
2021-03-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,89.13,0.9971671388101955,1.3762511373976327,88.58333333333333
2021-04-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,89.62,0.549758779311138,1.2540955824200672,89.0
2021-05-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,90.42,0.892657888864079,1.2541993281075081,89.72333333333331
2021-06-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,91.01,0.6525105065251058,1.49436823909892,90.35000000000001
2021-07-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,91.17,0.1758048566091519,1.4465338822744034,90.86666666666667
2021-08-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,91.06,-0.12065372381265815,1.3692530335077446,91.08
2021-09-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,90.81,-0.27454425653414827,1.5999104945177978,91.01333333333334
2021-10-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,90.28,-0.583636163418122,1.9306763012306716,90.71666666666665
2021-11-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,89.72,-0.6202924235711116,1.8966496308915337,90.27
2021-12-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,89.73,0.011145786892563514,2.20981888597791,89.91000000000001
2022-01-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,91.08,1.5045135406218657,3.0666515785900073,90.17666666666666
2022-02-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,92.14,1.163812033377254,4.40793201133145,90.98333333333333
2022-03-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,93.1,1.0418927718688797,4.454168069112541,92.10666666666667
2022-04-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,94.8,1.8259935553168738,5.779959830394987,93.34666666666665
2022-05-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,96.29,1.571729957805923,6.491926564919281,94.73
2022-06-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,97.2,0.9450617925018223,6.801450390067032,96.09666666666665
2022-07-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,98.08,0.9053497942386857,7.57924755950421,97.19
2022-08-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,98.5,0.42822185970636806,8.170437074456395,97.92666666666666
2022-09-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,98.98,0.4873096446700531,8.996806519105839,98.52
2022-10-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,99.03,0.050515255607197496,9.69206911829863,98.83666666666666
2022-11-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,98.48,-0.5553872563869522,9.763709317877844,98.83
2022-12-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,97.6,-0.8935824532900205,8.770756714588202,98.37
2023-01-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,97.69999999999999,0.10245901639343025,7.268335529205094,97.92666666666666
2023-02-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,97.8,0.10235414534289777,6.142826134143697,97.69999999999999
2023-03-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,98.63,0.8486707566462082,5.939849624060156,98.04333333333334
2023-04-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,99.3,0.6793064990368025,4.746835443037978,98.57666666666667
2023-05-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,100.51,1.2185297079557067,4.382594246546878,99.48
2023-06-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,101.18,0.666600338274792,4.094650205761319,100.33
2023-07-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,101.58,0.39533504645186124,3.5685154975530153,101.08999999999999
2023-08-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,101.53,-0.0492222878519355,3.0761421319796867,101.43
2023-09-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,101.61,0.07879444499163668,2.657102444938375,101.57333333333334
2023-10-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,101.26,-0.3444542859954658,2.251842875896193,101.46666666666668
2023-11-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,100.99,-0.2666403318190902,2.5487408610885387,101.28666666666668
2023-12-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,99.45,-1.5249034557876961,1.8954918032787038,100.56666666666666
2024-01-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,98.72,-0.7340372046254484,1.0440122824974418,99.72000000000001
2024-02-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,99.07,0.35453808752026195,1.2985685071574604,99.08
2024-03-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,99.45,0.3835671747249414,0.831390043597291,99.08
2024-04-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,100.11,0.6636500754147789,0.8157099697885251,99.54333333333334
2024-05-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,100.91,0.799120966936373,0.39797035120883173,100.15666666666665
2024-06-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,101.44,0.525220493509071,0.2569677801937065,100.82
2024-07-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,101.92,0.4731861198738141,0.3347115573931969,101.42333333333333
2024-08-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,101.91,-0.009811616954480407,0.3742736137102298,101.75666666666666
2024-09-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,101.63,-0.2747522323618856,0.019683102056888835,101.82000000000001
2024-10-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,101.72,0.0885565285840828,0.4542761208769397,101.75333333333333
2024-11-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,101.55,-0.16712544239088079,0.5545103475591562,101.63333333333333
2024-12-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,99.71,-1.8119153126538667,0.2614379084967311,100.99333333333334
2025-01-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,99.2,-0.5114833015745557,0.4862236628849326,100.15333333333332
2025-02-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,100.03,0.8366935483870908,0.9690118098314437,99.64666666666666
2025-03-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,100.52,0.4898530440867743,1.075917546505778,99.91666666666667
2025-04-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,101.42,0.8953442101074405,1.3085605833583092,100.65666666666668
2025-05-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,102.23,0.7986590416091621,1.3080963234565424,101.38999999999999
2025-06-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,102.84,0.5966937298248931,1.3801261829653022,102.16333333333334
2025-07-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,103.13,0.2819914430182813,1.187205651491352,102.73333333333333
2025-08-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,103.54,0.3975564821099731,1.5994504955352928,103.17
2025-09-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,103.33,-0.20282016611937737,1.6727344288103962,103.33333333333333
2025-10-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,103.84,0.49356430852609545,2.084152575698006,103.57000000000001
2025-11-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,103.08,-0.7318952234206533,1.5066469719350106,103.41666666666667
2025-12-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,101.41,-1.6201008925106675,1.7049443385818819,102.77666666666666
2026-01-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,99.67,-1.715807119613444,0.47379032258063614,101.38666666666666
2026-02-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,100.6,0.9330791612320644,0.5698290512845983,100.56
2026-03-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,101.51,0.9045725646123381,0.9848786311182023,100.59333333333332
2026-04-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,102.32,0.7979509407940011,0.8873989351212641,101.47666666666667
2026-05-01,Saint-Louis,Nord,D03,Habillement et chaussures,62,102.71,0.381157154026579,0.469529492321219,102.17999999999999
2018-01-01,Thiès,Centre-Ouest,D03,Habillement et chaussures,62,86.01,,,86.01
2018-02-01,Thiès,Centre-Ouest,D03,Habillement et chaussures,62,86.03,0.02325311010347164,,86.02000000000001
2018-03-01,Thiès,Centre-Ouest,D03,Habillement et chaussures,62,86.35,0.37196326862720674,,86.13
2018-04-01,Thiès,Centre-Ouest,D03,Habillement et chaussures,62,86.9,0.6369426751592577,,86.42666666666668
